"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","nguides_200_iter_2","nonzero",277690,3687,100,15412,0.993553378029912,0.806953243625321,0.153980016708374
"fishash_refit10","nguides_200_iter_2","full",3979017,5435,112,15436,0.992796501157705,0.739590819797806,0.454885959625244
"fishash_refit10","nguides_200_iter_2","nonzero",277678,3663,112,15436,0.992796501157705,0.808209853919053,0.454885959625244
"fishash+_poisson","nguides_200_iter_2","full",3978828,5303,301,15568,0.98103220114689,0.745915384983949,0.169152021408081
"fishash+_poisson","nguides_200_iter_2","nonzero",277489,3531,301,15568,0.98103220114689,0.815121210534583,0.169152021408081
"fishash_poisson_rawd","nguides_200_iter_2","full",3979027,5524,102,15347,0.993397630914622,0.735326529634421,0.167566061019897
"fishash_poisson_rawd","nguides_200_iter_2","nonzero",277688,3752,102,15347,0.993397630914622,0.803549924079795,0.167566061019897
"fishash+_contingency","nguides_200_iter_2","full",3978794,5272,335,15599,0.978975775072173,0.74740069953524,0.270067930221558
"fishash+_contingency","nguides_200_iter_2","nonzero",277455,3500,335,15599,0.978975775072173,0.816744332163988,0.270067930221558
"fishash_refit0","nguides_200_iter_3","full",3979163,5526,101,15210,0.993403435438574,0.733506944444444,0.153247833251953
"fishash_refit0","nguides_200_iter_3","nonzero",279197,3747,101,15210,0.993403435438574,0.802342142744105,0.153247833251953
"fishash_refit10","nguides_200_iter_3","full",3979163,5489,101,15247,0.993419338024498,0.735291280864197,0.635534048080444
"fishash_refit10","nguides_200_iter_3","nonzero",279197,3710,101,15247,0.993419338024498,0.804293928364193,0.635534048080444
"fishash+_poisson","nguides_200_iter_3","full",3978979,5404,285,15332,0.981750656336044,0.739390432098765,0.15573787689209
"fishash+_poisson","nguides_200_iter_3","nonzero",279013,3625,285,15332,0.981750656336044,0.808777760194124,0.15573787689209
"fishash_poisson_rawd","nguides_200_iter_3","full",3979175,5588,89,15148,0.994158955174903,0.730516975308642,0.168009996414185
"fishash_poisson_rawd","nguides_200_iter_3","nonzero",279209,3809,89,15148,0.994158955174903,0.799071583056391,0.168009996414185
"fishash+_contingency","nguides_200_iter_3","full",3978948,5325,316,15411,0.97990716602022,0.743200231481482,0.264792919158936
"fishash+_contingency","nguides_200_iter_3","nonzero",278982,3546,316,15411,0.97990716602022,0.812945086247824,0.264792919158936
"fishash_refit0","nguides_200_iter_4","full",3979102,5432,100,15366,0.99353420406052,0.738821040484662,0.166035890579224
"fishash_refit0","nguides_200_iter_4","nonzero",275438,3739,100,15366,0.99353420406052,0.804292070138707,0.166035890579224
"fishash_refit10","nguides_200_iter_4","full",3979089,5434,113,15364,0.992698843445112,0.738724877392057,0.611368894577026
"fishash_refit10","nguides_200_iter_4","nonzero",275425,3741,113,15364,0.992698843445112,0.804187385501178,0.611368894577026
"fishash+_poisson","nguides_200_iter_4","full",3978916,5321,286,15477,0.981856245638521,0.744158092124243,0.158362865447998
"fishash+_poisson","nguides_200_iter_4","nonzero",275252,3628,286,15477,0.981856245638521,0.810102067521591,0.158362865447998
"fishash_poisson_rawd","nguides_200_iter_4","full",3979104,5537,98,15261,0.993619376261475,0.733772478122896,0.16065788269043
"fishash_poisson_rawd","nguides_200_iter_4","nonzero",275440,3844,98,15261,0.993619376261475,0.798796126668411,0.16065788269043
