"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_poisson","moi_0.100000_iter_5","full",3975047,711,6121,18121,0.747504331325798,0.962245114698386,0.406660795211792
"fishash+_poisson","moi_0.100000_iter_5","nonzero",458742,534,6121,18121,0.747504331325798,0.971374966496918,0.406660795211792
"fishash_poisson_rawd","moi_0.100000_iter_5","full",3980014,774,1154,18058,0.939933374973975,0.958899745114698,0.46645188331604
"fishash_poisson_rawd","moi_0.100000_iter_5","nonzero",463709,597,1154,18058,0.939933374973975,0.967997855802734,0.46645188331604
"fishash+_contingency","moi_0.100000_iter_5","full",3974773,714,6395,18118,0.739118019010321,0.962085811384877,1.01629304885864
"fishash+_contingency","moi_0.100000_iter_5","nonzero",458468,537,6395,18118,0.739118019010321,0.971214151701957,1.01629304885864
"fishash_refit0","moi_0.100000_iter_6","full",3979113,807,1936,18144,0.903585657370518,0.957416495171759,0.585560083389282
"fishash_refit0","moi_0.100000_iter_6","nonzero",426735,613,1936,18144,0.903585657370518,0.967318867622754,0.585560083389282
"fishash_refit10","moi_0.100000_iter_6","full",3979910,774,1139,18177,0.941033340236074,0.959157828082951,1.98824310302734
"fishash_refit10","moi_0.100000_iter_6","nonzero",427532,580,1139,18177,0.941033340236074,0.969078210801301,1.98824310302734
"fishash+_poisson","moi_0.100000_iter_6","full",3975021,718,6028,18233,0.751535386010469,0.96211281726558,0.555550098419189
"fishash+_poisson","moi_0.100000_iter_6","nonzero",422643,524,6028,18233,0.751535386010469,0.972063762861865,0.555550098419189
"fishash_poisson_rawd","moi_0.100000_iter_6","full",3980025,784,1024,18167,0.946641654942421,0.958630151443196,0.223189830780029
"fishash_poisson_rawd","moi_0.100000_iter_6","nonzero",427647,590,1024,18167,0.946641654942421,0.968545076504772,0.223189830780029
"fishash+_contingency","moi_0.100000_iter_6","full",3974611,723,6438,18228,0.738992945755291,0.961848978945702,0.963994979858398
"fishash+_contingency","moi_0.100000_iter_6","nonzero",422233,529,6438,18228,0.738992945755291,0.9717971957136,0.963994979858398
"fishash_refit0","moi_0.100000_iter_7","full",3979265,774,1837,18124,0.907970542557988,0.959043285003704,0.585129022598267
"fishash_refit0","moi_0.100000_iter_7","nonzero",441048,604,1837,18124,0.907970542557988,0.967748825288338,0.585129022598267
"fishash_refit10","moi_0.100000_iter_7","full",3980065,773,1037,18125,0.945882475733222,0.959096200656154,2.18575596809387
"fishash_refit10","moi_0.100000_iter_7","nonzero",441848,603,1037,18125,0.945882475733222,0.96780222127296,2.18575596809387
"fishash+_poisson","moi_0.100000_iter_7","full",3975387,719,5715,18179,0.760818615552021,0.961953645888454,0.685601949691772
"fishash+_poisson","moi_0.100000_iter_7","nonzero",437170,549,5715,18179,0.760818615552021,0.970685604442546,0.685601949691772
"fishash_poisson_rawd","moi_0.100000_iter_7","full",3980164,783,938,18115,0.950768907783551,0.958567044131654,0.221545934677124
"fishash_poisson_rawd","moi_0.100000_iter_7","nonzero",441947,613,938,18115,0.950768907783551,0.967268261426741,0.221545934677124
"fishash+_contingency","moi_0.100000_iter_7","full",3975086,723,6016,18175,0.75131247158034,0.961741983278654,1.16549015045166
"fishash+_contingency","moi_0.100000_iter_7","nonzero",436869,553,6016,18175,0.75131247158034,0.970472020504058,1.16549015045166
"fishash_refit0","moi_0.100000_iter_8","full",3978966,826,2120,18088,0.895091053048298,0.956328645447816,0.563256978988647
"fishash_refit0","moi_0.100000_iter_8","nonzero",473828,622,2120,18088,0.895091053048298,0.966755745590593,0.563256978988647
"fishash_refit10","moi_0.100000_iter_8","full",3979952,800,1134,18114,0.941084788029925,0.957703288569314,1.85633397102356
"fishash_refit10","moi_0.100000_iter_8","nonzero",474814,596,1134,18114,0.941084788029925,0.968145376803848,1.85633397102356
"fishash+_poisson","moi_0.100000_iter_8","full",3975399,743,5687,18171,0.761631318635259,0.96071692925875,0.590143918991089
"fishash+_poisson","moi_0.100000_iter_8","nonzero",470261,539,5687,18171,0.761631318635259,0.971191876002138,0.590143918991089
"fishash_poisson_rawd","moi_0.100000_iter_8","full",3980027,811,1059,18103,0.944734370107504,0.957121708787142,0.290529012680054
"fishash_poisson_rawd","moi_0.100000_iter_8","nonzero",474889,607,1059,18103,0.944734370107504,0.967557455905933,0.290529012680054
"fishash+_contingency","moi_0.100000_iter_8","full",3975105,747,5981,18167,0.752319032632102,0.960505445701597,1.08546996116638
"fishash+_contingency","moi_0.100000_iter_8","nonzero",469967,543,5981,18167,0.752319032632102,0.970978086584714,1.08546996116638
"fishash_refit0","moi_0.100000_iter_9","full",3978761,820,2225,18194,0.891032861550517,0.95687388240244,0.547667980194092
"fishash_refit0","moi_0.100000_iter_9","nonzero",458538,634,2225,18194,0.891032861550517,0.966326747397493,0.547667980194092
"fishash_refit10","moi_0.100000_iter_9","full",3979844,801,1142,18213,0.940997158357014,0.957873146102872,2.2754819393158
"fishash_refit10","moi_0.100000_iter_9","nonzero",459621,615,1142,18213,0.940997158357014,0.967335882727852,2.2754819393158
"fishash+_poisson","moi_0.100000_iter_9","full",3975247,747,5739,18267,0.760934766308423,0.96071315872515,0.410543918609619
"fishash+_poisson","moi_0.100000_iter_9","nonzero",455024,561,5739,18267,0.760934766308423,0.970203951561504,0.410543918609619
"fishash_poisson_rawd","moi_0.100000_iter_9","full",3979940,821,1046,18193,0.945631269816519,0.956821289576102,0.302305936813354
"fishash_poisson_rawd","moi_0.100000_iter_9","nonzero",459717,635,1046,18193,0.945631269816519,0.966273635011685,0.302305936813354
