"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit10","moi_0.500000_iter_3","nonzero",269094,4540,100,16105,0.993829065103363,0.780092031969,1.4277229309082
"fishash+_poisson","moi_0.500000_iter_3","full",3976951,6421,302,16326,0.981837863844118,0.71772101815624,0.20980715751648
"fishash+_poisson","moi_0.500000_iter_3","nonzero",268892,4319,302,16326,0.981837863844118,0.790796803100024,0.20980715751648
"fishash_poisson_rawd","moi_0.500000_iter_3","full",3977162,6753,91,15994,0.994342555175629,0.703125686903768,0.173632144927979
"fishash_poisson_rawd","moi_0.500000_iter_3","nonzero",269103,4651,91,15994,0.994342555175629,0.774715427464277,0.173632144927979
"fishash+_contingency","moi_0.500000_iter_3","full",3976922,6357,331,16390,0.980204533221697,0.720534575988042,0.844206094741821
"fishash+_contingency","moi_0.500000_iter_3","nonzero",268863,4255,331,16390,0.980204533221697,0.793896827318963,0.844206094741821
"fishash_refit0","moi_0.500000_iter_4","full",3977090,6654,89,16167,0.994525098425197,0.708426449322992,0.165798902511597
"fishash_refit0","moi_0.500000_iter_4","nonzero",279476,4541,89,16167,0.994525098425197,0.780712768012362,0.165798902511597
"fishash_refit10","moi_0.500000_iter_4","full",3977093,6678,86,16143,0.994700844167848,0.707374786380965,1.5880138874054
"fishash_refit10","moi_0.500000_iter_4","nonzero",279479,4565,86,16143,0.994700844167848,0.779553795634537,1.5880138874054
"fishash+_poisson","moi_0.500000_iter_4","full",3976896,6462,283,16359,0.982994832351881,0.716839752859209,0.213343858718872
"fishash+_poisson","moi_0.500000_iter_4","nonzero",279282,4349,283,16359,0.982994832351881,0.789984547034962,0.213343858718872
"fishash_poisson_rawd","moi_0.500000_iter_4","full",3977105,6790,74,16031,0.995405153678982,0.702467025984839,0.177847862243652
"fishash_poisson_rawd","moi_0.500000_iter_4","nonzero",279491,4677,74,16031,0.995405153678982,0.774145257871354,0.177847862243652
"fishash+_contingency","moi_0.500000_iter_4","full",3976876,6397,303,16424,0.981885574221319,0.719688006660532,0.573955059051514
"fishash+_contingency","moi_0.500000_iter_4","nonzero",279262,4284,303,16424,0.981885574221319,0.793123430558238,0.573955059051514
"fishash_refit0","moi_0.500000_iter_5","full",3977039,6343,82,16536,0.99506559152726,0.722758861838367,0.164139986038208
"fishash_refit0","moi_0.500000_iter_5","nonzero",272125,4275,82,16536,0.99506559152726,0.794579789534381,0.164139986038208
"fishash_refit10","moi_0.500000_iter_5","full",3977030,6339,91,16540,0.994528290541759,0.722933694654487,1.21607494354248
"fishash_refit10","moi_0.500000_iter_5","nonzero",272116,4271,91,16540,0.994528290541759,0.794771995579261,1.21607494354248
"fishash+_poisson","moi_0.500000_iter_5","full",3976846,6087,275,16792,0.983887033456378,0.73394816207002,0.421661853790283
"fishash+_poisson","moi_0.500000_iter_5","nonzero",271932,4019,275,16792,0.983887033456378,0.806880976406708,0.421661853790283
"fishash_poisson_rawd","moi_0.500000_iter_5","full",3977039,6435,82,16444,0.995038121747549,0.718737707067617,0.17550802230835
"fishash_poisson_rawd","moi_0.500000_iter_5","nonzero",272125,4367,82,16444,0.995038121747549,0.790159050502138,0.17550802230835
"fishash+_contingency","moi_0.500000_iter_5","full",3976803,6028,318,16851,0.981478245675345,0.736526946107784,0.347090005874634
"fishash+_contingency","moi_0.500000_iter_5","nonzero",271889,3960,318,16851,0.981478245675345,0.80971601556869,0.347090005874634
"fishash_refit0","moi_0.500000_iter_6","full",3977088,6659,76,16177,0.995323940195656,0.708399019092661,0.169188022613525
"fishash_refit0","moi_0.500000_iter_6","nonzero",269676,4603,76,16177,0.995323940195656,0.778488931665063,0.169188022613525
"fishash_refit10","moi_0.500000_iter_6","full",3977077,6633,87,16203,0.994659300184162,0.709537572254335,1.44569897651672
"fishash_refit10","moi_0.500000_iter_6","nonzero",269665,4577,87,16203,0.994659300184162,0.779740134744947,1.44569897651672
"fishash+_poisson","moi_0.500000_iter_6","full",3976900,6377,264,16459,0.984213358847097,0.720747941846208,0.21300196647644
"fishash+_poisson","moi_0.500000_iter_6","nonzero",269488,4321,264,16459,0.984213358847097,0.792059672762271,0.21300196647644
"fishash_poisson_rawd","moi_0.500000_iter_6","full",3977090,6745,74,16091,0.9954222084751,0.704633035557891,0.181698083877563
"fishash_poisson_rawd","moi_0.500000_iter_6","nonzero",269678,4689,74,16091,0.9954222084751,0.774350336862368,0.181698083877563
"fishash+_contingency","moi_0.500000_iter_6","full",3976870,6311,294,16525,0.98251976930852,0.723638115256612,0.277024984359741
"fishash+_contingency","moi_0.500000_iter_6","nonzero",269458,4255,294,16525,0.98251976930852,0.795235803657363,0.277024984359741
"fishash_refit0","moi_0.500000_iter_7","full",3977027,6612,111,16250,0.993215573620194,0.710786457877701,0.167263031005859
"fishash_refit0","moi_0.500000_iter_7","nonzero",273649,4479,111,16250,0.993215573620194,0.783925900911766,0.167263031005859
"fishash_refit10","moi_0.500000_iter_7","full",3977023,6605,115,16257,0.99297581236257,0.711092642813402,1.44946312904358
"fishash_refit10","moi_0.500000_iter_7","nonzero",273645,4472,115,16257,0.99297581236257,0.784263592069082,1.44946312904358
"fishash+_poisson","moi_0.500000_iter_7","full",3976841,6373,297,16489,0.982306684141547,0.721240486396641,0.166916131973267
"fishash+_poisson","moi_0.500000_iter_7","nonzero",273463,4240,297,16489,0.982306684141547,0.795455641854407,0.166916131973267
"fishash_poisson_rawd","moi_0.500000_iter_7","full",3977033,6726,105,16136,0.99353488085709,0.705800017496282,0.182287216186523
"fishash_poisson_rawd","moi_0.500000_iter_7","nonzero",273655,4593,105,16136,0.99353488085709,0.778426359206908,0.182287216186523
"fishash+_contingency","moi_0.500000_iter_7","full",3976798,6316,340,16546,0.979864976903944,0.72373370658735,0.35587215423584
"fishash+_contingency","moi_0.500000_iter_7","nonzero",273420,4183,340,16546,0.979864976903944,0.798205412706836,0.35587215423584
"fishash_refit0","moi_0.500000_iter_8","full",3977180,6620,85,16115,0.994753086419753,0.708819001539477,0.174921035766602
"fishash_refit0","moi_0.500000_iter_8","nonzero",280732,4419,85,16115,0.994753086419753,0.7847959481835,0.174921035766602
"fishash_refit10","moi_0.500000_iter_8","full",3977173,6601,92,16134,0.994330087513867,0.709654717396085,1.25730490684509
"fishash_refit10","moi_0.500000_iter_8","nonzero",280725,4400,92,16134,0.994330087513867,0.785721242816792,1.25730490684509
"fishash+_poisson","moi_0.500000_iter_8","full",3976999,6350,266,16385,0.984024983484475,0.720694963712338,0.383585929870605
"fishash+_poisson","moi_0.500000_iter_8","nonzero",280551,4149,266,16385,0.984024983484475,0.797944871919743,0.383585929870605
"fishash_poisson_rawd","moi_0.500000_iter_8","full",3977181,6682,84,16053,0.994794571481688,0.706091928744227,0.182897806167603
"fishash_poisson_rawd","moi_0.500000_iter_8","nonzero",280733,4481,84,16053,0.994794571481688,0.781776565695919,0.182897806167603
"fishash+_contingency","moi_0.500000_iter_8","full",3976971,6310,294,16425,0.982415216221066,0.722454365515725,0.850454092025757
"fishash+_contingency","moi_0.500000_iter_8","nonzero",280523,4109,294,16425,0.982415216221066,0.799892860621408,0.850454092025757
"fishash_refit0","moi_0.500000_iter_9","full",3977091,6501,76,16332,0.995368113115553,0.715280515044015,0.159946918487549
"fishash_refit0","moi_0.500000_iter_9","nonzero",271655,4411,76,16332,0.995368113115553,0.787349949380514,0.159946918487549
"fishash_refit10","moi_0.500000_iter_9","full",3977090,6525,77,16308,0.995300579798596,0.714229404808829,1.43665409088135
"fishash_refit10","moi_0.500000_iter_9","nonzero",271654,4435,77,16308,0.995300579798596,0.786192932555561,1.43665409088135
"fishash+_poisson","moi_0.500000_iter_9","full",3976943,6295,224,16538,0.986636439565684,0.724302544562694,0.171475887298584
"fishash+_poisson","moi_0.500000_iter_9","nonzero",271507,4205,224,16538,0.986636439565684,0.79728101046136,0.171475887298584
"fishash_poisson_rawd","moi_0.500000_iter_9","full",3977099,6632,68,16201,0.995820271682341,0.709543205010292,0.177210807800293
"fishash_poisson_rawd","moi_0.500000_iter_9","nonzero",271663,4542,68,16201,0.995820271682341,0.781034565877646,0.177210807800293
"fishash+_contingency","moi_0.500000_iter_9","full",3976914,6247,253,16586,0.984975354831047,0.726404765033066,0.547321081161499
"fishash+_contingency","moi_0.500000_iter_9","nonzero",271478,4157,253,16586,0.984975354831047,0.799595044111266,0.547321081161499
"fishash_refit0","moi_0.500000_iter_10","full",3977028,6839,101,16032,0.993739540073142,0.700975033885707,0.171941041946411
"fishash_refit0","moi_0.500000_iter_10","nonzero",279526,4634,101,16032,0.993739540073142,0.775766960224523,0.171941041946411
"fishash_refit10","moi_0.500000_iter_10","full",3977025,6792,104,16079,0.993573503058765,0.703030038039439,1.44118404388428
"fishash_refit10","moi_0.500000_iter_10","nonzero",279523,4587,104,16079,0.993573503058765,0.778041227136359,1.44118404388428
"fishash+_poisson","moi_0.500000_iter_10","full",3976851,6595,278,16276,0.983206475776247,0.711643566088059,0.218875169754028
"fishash+_poisson","moi_0.500000_iter_10","nonzero",279349,4390,278,16276,0.983206475776247,0.78757379270299,0.218875169754028
"fishash_poisson_rawd","moi_0.500000_iter_10","full",3977045,6918,84,15953,0.994762112614579,0.697520877967732,0.177466869354248
"fishash_poisson_rawd","moi_0.500000_iter_10","nonzero",279543,4713,84,15953,0.994762112614579,0.771944256266331,0.177466869354248
"fishash+_contingency","moi_0.500000_iter_10","full",3976818,6508,311,16363,0.981348206789013,0.715447509947095,0.637535810470581
"fishash+_contingency","moi_0.500000_iter_10","nonzero",279316,4303,311,16363,0.981348206789013,0.791783605922772,0.637535810470581
"fishash_refit0","moi_1.000000_iter_1","full",3971556,10188,68,18188,0.996275197195443,0.640964195094446,0.176971912384033
"fishash_refit0","moi_1.000000_iter_1","nonzero",270948,7019,68,18188,0.996275197195443,0.721545602412028,0.176971912384033
"fishash_refit10","moi_1.000000_iter_1","full",3971544,10169,80,18207,0.99562530759556,0.641633775021145,1.46122002601624
"fishash_refit10","moi_1.000000_iter_1","nonzero",270936,7000,80,18207,0.99562530759556,0.722299361288531,1.46122002601624
"fishash+_poisson","moi_1.000000_iter_1","full",3971389,9611,235,18765,0.987631578947368,0.66129828023682,0.211594104766846
"fishash+_poisson","moi_1.000000_iter_1","nonzero",270781,6442,235,18765,0.987631578947368,0.744436069345817,0.211594104766846
"fishash_poisson_rawd","moi_1.000000_iter_1","full",3971557,10314,67,18062,0.99630426388659,0.636523822948971,0.169278144836426
"fishash_poisson_rawd","moi_1.000000_iter_1","nonzero",270949,7145,67,18062,0.99630426388659,0.716546990915222,0.169278144836426
"fishash+_contingency","moi_1.000000_iter_1","full",3971364,9517,260,18859,0.986400962393431,0.664610938821539,0.511512994766235
"fishash+_contingency","moi_1.000000_iter_1","nonzero",270756,6348,260,18859,0.986400962393431,0.748165192208514,0.511512994766235
"fishash_refit0","moi_1.000000_iter_2","full",3971860,10181,93,17866,0.994821537947547,0.637002174920669,0.169452905654907
"fishash_refit0","moi_1.000000_iter_2","nonzero",268921,6900,93,17866,0.994821537947547,0.721392231284826,0.169452905654907
"fishash_refit10","moi_1.000000_iter_2","full",3971867,10141,86,17906,0.995220097821254,0.638428352408457,1.46690797805786
"fishash_refit10","moi_1.000000_iter_2","nonzero",268928,6860,86,17906,0.995220097821254,0.723007348784624,1.46690797805786
"fishash+_poisson","moi_1.000000_iter_2","full",3971722,9659,231,18388,0.987593318652989,0.655613791136307,0.215579032897949
"fishash+_poisson","moi_1.000000_iter_2","nonzero",268783,6378,231,18388,0.987593318652989,0.742469514657191,0.215579032897949
"fishash_poisson_rawd","moi_1.000000_iter_2","full",3971877,10289,76,17758,0.995738477066278,0.63315149570364,0.173038005828857
"fishash_poisson_rawd","moi_1.000000_iter_2","nonzero",268938,7008,76,17758,0.995738477066278,0.717031414035371,0.173038005828857
"fishash+_contingency","moi_1.000000_iter_2","full",3971703,9541,250,18506,0.986670931968437,0.659821014725283,0.596334934234619
"fishash+_contingency","moi_1.000000_iter_2","nonzero",268764,6260,250,18506,0.986670931968437,0.747234111281596,0.596334934234619
"fishash_refit0","moi_1.000000_iter_3","full",3971668,10456,82,17794,0.995412844036697,0.62987610619469,0.171547174453735
"fishash_refit0","moi_1.000000_iter_3","nonzero",273320,7123,82,17794,0.995412844036697,0.714130914636594,0.171547174453735
"fishash_refit10","moi_1.000000_iter_3","full",3971667,10445,83,17805,0.995360017889088,0.630265486725664,1.23303580284119
"fishash_refit10","moi_1.000000_iter_3","nonzero",273319,7112,83,17805,0.995360017889088,0.714572380302605,1.23303580284119
"fishash+_poisson","moi_1.000000_iter_3","full",3971512,9919,238,18331,0.987182939307448,0.648884955752212,0.174448013305664
"fishash+_poisson","moi_1.000000_iter_3","nonzero",273164,6586,238,18331,0.987182939307448,0.735682465786411,0.174448013305664
"fishash_poisson_rawd","moi_1.000000_iter_3","full",3971680,10602,70,17648,0.996049215487075,0.62470796460177,0.192682981491089
"fishash_poisson_rawd","moi_1.000000_iter_3","nonzero",273332,7269,70,17648,0.996049215487075,0.708271461251355,0.192682981491089
"fishash+_contingency","moi_1.000000_iter_3","full",3971485,9816,265,18434,0.985828119150757,0.652530973451327,1.25311708450317
"fishash+_contingency","moi_1.000000_iter_3","nonzero",273137,6483,265,18434,0.985828119150757,0.73981618974997,1.25311708450317
"fishash_refit0","moi_1.000000_iter_4","full",3971697,9870,87,18346,0.995280203981989,0.650198468953785,0.185557842254639
"fishash_refit0","moi_1.000000_iter_4","nonzero",269747,6722,87,18346,0.995280203981989,0.731849369714377,0.185557842254639
"fishash_refit10","moi_1.000000_iter_4","full",3971706,9847,78,18369,0.995771670190275,0.651013609299688,1.47895789146423
"fishash_refit10","moi_1.000000_iter_4","nonzero",269756,6699,78,18369,0.995771670190275,0.732766874102441,1.47895789146423
"fishash+_poisson","moi_1.000000_iter_4","full",3971544,9342,240,18874,0.987443758501622,0.66891125602495,0.171300888061523
"fishash+_poisson","moi_1.000000_iter_4","nonzero",269594,6194,240,18874,0.987443758501622,0.752912079144726,0.171300888061523
"fishash_poisson_rawd","moi_1.000000_iter_4","full",3971717,9962,67,18254,0.996342994378036,0.646937907570173,0.179579973220825
"fishash_poisson_rawd","moi_1.000000_iter_4","nonzero",269767,6814,67,18254,0.996342994378036,0.728179352162119,0.179579973220825
"fishash+_contingency","moi_1.000000_iter_4","full",3971520,9240,264,18976,0.986278586278586,0.672526226254607,0.467360019683838
"fishash+_contingency","moi_1.000000_iter_4","nonzero",269570,6092,264,18976,0.986278586278586,0.756981011648317,0.467360019683838
"fishash_refit0","moi_1.000000_iter_5","full",3971677,10174,90,18059,0.995041049093614,0.639641554209613,0.170471906661987
"fishash_refit0","moi_1.000000_iter_5","nonzero",270551,6999,90,18059,0.995041049093614,0.720688003831112,0.170471906661987
"fishash_refit10","moi_1.000000_iter_5","full",3971676,10158,91,18075,0.994990641858417,0.640208266921687,1.86799001693726
"fishash_refit10","moi_1.000000_iter_5","nonzero",270550,6983,91,18075,0.994990641858417,0.721326522467875,1.86799001693726
"fishash+_poisson","moi_1.000000_iter_5","full",3971527,9608,240,18625,0.987278028094355,0.659689016399249,0.176314830780029
"fishash+_poisson","moi_1.000000_iter_5","nonzero",270401,6433,240,18625,0.987278028094355,0.743275600606593,0.176314830780029
"fishash_poisson_rawd","moi_1.000000_iter_5","full",3971687,10297,80,17936,0.995559502664298,0.63528495023554,0.17415189743042
"fishash_poisson_rawd","moi_1.000000_iter_5","nonzero",270561,7122,80,17936,0.995559502664298,0.715779391810998,0.17415189743042
"fishash+_contingency","moi_1.000000_iter_5","full",3971501,9505,266,18728,0.985995577550805,0.663337229483229,0.524742126464844
"fishash+_contingency","moi_1.000000_iter_5","nonzero",270375,6330,266,18728,0.985995577550805,0.747386064330753,0.524742126464844
"fishash_refit0","moi_1.000000_iter_6","full",3971359,10542,101,17998,0.994419581192331,0.63062368605466,0.177860975265503
"fishash_refit0","moi_1.000000_iter_6","nonzero",277475,7294,101,17998,0.994419581192331,0.711608413727661,0.177860975265503
"fishash_refit10","moi_1.000000_iter_6","full",3971364,10573,96,17967,0.994685268227869,0.629537491240364,1.40327715873718
"fishash_refit10","moi_1.000000_iter_6","nonzero",277480,7325,96,17967,0.994685268227869,0.710382729716907,1.40327715873718
"fishash+_poisson","moi_1.000000_iter_6","full",3971183,10023,277,18517,0.985261253591572,0.648808689558514,0.2206130027771
"fishash+_poisson","moi_1.000000_iter_6","nonzero",277299,6775,277,18517,0.985261253591572,0.732128736359323,0.2206130027771
"fishash_poisson_rawd","moi_1.000000_iter_6","full",3971372,10707,88,17833,0.99508955973439,0.624842326559215,0.233289957046509
"fishash_poisson_rawd","moi_1.000000_iter_6","nonzero",277488,7459,88,17833,0.99508955973439,0.705084611734936,0.233289957046509
"fishash+_contingency","moi_1.000000_iter_6","full",3971156,9953,304,18587,0.983907680906252,0.651261387526279,0.543622016906738
"fishash+_contingency","moi_1.000000_iter_6","nonzero",277272,6705,304,18587,0.983907680906252,0.734896409931994,0.543622016906738
"fishash_refit0","moi_1.000000_iter_7","full",3971681,10100,88,18131,0.995169877600307,0.642237256916156,0.184742212295532
"fishash_refit0","moi_1.000000_iter_7","nonzero",269169,6963,88,18131,0.995169877600307,0.722523312345581,0.184742212295532
"fishash_refit10","moi_1.000000_iter_7","full",3971675,10121,94,18110,0.994836299714349,0.641493393786972,1.64279103279114
"fishash_refit10","moi_1.000000_iter_7","nonzero",269163,6984,94,18110,0.994836299714349,0.721686458914482,1.64279103279114
"fishash+_poisson","moi_1.000000_iter_7","full",3971535,9580,234,18651,0.987609213661636,0.660656724876908,0.173749923706055
"fishash+_poisson","moi_1.000000_iter_7","nonzero",269023,6443,234,18651,0.987609213661636,0.743245397306129,0.173749923706055
"fishash_poisson_rawd","moi_1.000000_iter_7","full",3971690,10250,79,17981,0.99562569213732,0.636923948850554,0.228741884231567
"fishash_poisson_rawd","moi_1.000000_iter_7","nonzero",269178,7113,79,17981,0.99562569213732,0.71654578783773,0.228741884231567
"fishash+_contingency","moi_1.000000_iter_7","full",3971509,9494,260,18737,0.986313628467653,0.663703021501187,0.718244075775146
"fishash+_contingency","moi_1.000000_iter_7","nonzero",268997,6357,260,18737,0.986313628467653,0.746672511357297,0.718244075775146
"fishash_refit0","moi_1.000000_iter_8","full",3971488,9955,81,18476,0.995635070323867,0.649854032570082,0.17780590057373
"fishash_refit0","moi_1.000000_iter_8","nonzero",268188,6733,81,18476,0.995635070323867,0.732912848585823,0.17780590057373
"fishash_refit10","moi_1.000000_iter_8","full",3971488,9920,81,18511,0.995643287435456,0.651085083183849,1.67422318458557
"fishash_refit10","moi_1.000000_iter_8","nonzero",268188,6698,81,18511,0.995643287435456,0.734301241620056,1.67422318458557
"fishash+_poisson","moi_1.000000_iter_8","full",3971353,9383,216,19048,0.988787375415282,0.669972916886497,0.248984098434448
"fishash+_poisson","moi_1.000000_iter_8","nonzero",268053,6161,216,19048,0.988787375415282,0.755603157602444,0.248984098434448
"fishash_poisson_rawd","moi_1.000000_iter_8","full",3971503,10052,66,18379,0.996421794524261,0.646442263726214,0.178650856018066
"fishash_poisson_rawd","moi_1.000000_iter_8","nonzero",268203,6830,66,18379,0.996421794524261,0.729065016462375,0.178650856018066
"fishash+_contingency","moi_1.000000_iter_8","full",3971331,9281,238,19150,0.987724365586961,0.67356055010376,0.647294998168945
"fishash+_contingency","moi_1.000000_iter_8","nonzero",268031,6059,238,19150,0.987724365586961,0.759649331587925,0.647294998168945
"fishash_refit0","moi_1.000000_iter_9","full",3971694,10077,92,18137,0.994953096714027,0.642836889487489,0.186531066894531
"fishash_refit0","moi_1.000000_iter_9","nonzero",268449,6890,92,18137,0.994953096714027,0.724697326886962,0.186531066894531
"fishash_refit10","moi_1.000000_iter_9","full",3971688,10111,98,18103,0.994615680457118,0.641631813993053,1.73435091972351
"fishash_refit10","moi_1.000000_iter_9","nonzero",268443,6924,98,18103,0.994615680457118,0.72333879410237,1.73435091972351
"fishash+_poisson","moi_1.000000_iter_9","full",3971549,9555,237,18659,0.98745766299746,0.661338342666761,0.45569896697998
"fishash+_poisson","moi_1.000000_iter_9","nonzero",268304,6368,237,18659,0.98745766299746,0.74555480081512,0.45569896697998
"fishash_poisson_rawd","moi_1.000000_iter_9","full",3971700,10228,86,17986,0.995241257193448,0.63748493655632,0.228757858276367
"fishash_poisson_rawd","moi_1.000000_iter_9","nonzero",268455,7041,86,17986,0.995241257193448,0.718663843049506,0.228757858276367
"fishash+_contingency","moi_1.000000_iter_9","full",3971521,9470,265,18744,0.986059235099164,0.66435103140285,0.796364068984985
"fishash+_contingency","moi_1.000000_iter_9","nonzero",268276,6283,265,18744,0.986059235099164,0.748951132776601,0.796364068984985
"fishash_refit0","moi_1.000000_iter_10","full",3971478,10231,71,18220,0.996118309551145,0.640399282977751,0.186042070388794
"fishash_refit0","moi_1.000000_iter_10","nonzero",268218,7093,71,18220,0.996118309551145,0.719788251096275,0.186042070388794
"fishash_refit10","moi_1.000000_iter_10","full",3971463,10229,86,18222,0.995302599956303,0.640469579276651,1.88204908370972
"fishash_refit10","moi_1.000000_iter_10","nonzero",268203,7091,86,18222,0.995302599956303,0.719867261881247,1.88204908370972
"fishash+_poisson","moi_1.000000_iter_10","full",3971318,9685,231,18766,0.987840185292415,0.659590172577414,0.176532030105591
"fishash+_poisson","moi_1.000000_iter_10","nonzero",268058,6547,231,18766,0.987840185292415,0.741358195393671,0.176532030105591
"fishash_poisson_rawd","moi_1.000000_iter_10","full",3971474,10379,75,18072,0.995867085468673,0.635197356859161,0.178526878356934
"fishash_poisson_rawd","moi_1.000000_iter_10","nonzero",268214,7241,75,18072,0.995867085468673,0.713941453008336,0.178526878356934
"fishash+_contingency","moi_1.000000_iter_10","full",3971294,9590,255,18861,0.986660389202762,0.662929246775157,0.664515972137451
"fishash+_contingency","moi_1.000000_iter_10","nonzero",268034,6452,255,18861,0.986660389202762,0.745111207679848,0.664515972137451
"fishash_refit0","moi_2.000000_iter_1","full",3958708,20288,62,20942,0.9970481812988,0.507931118117875,0.185777902603149
"fishash_refit0","moi_2.000000_iter_1","nonzero",260787,13498,62,20942,0.9970481812988,0.608072009291521,0.185777902603149
"fishash_refit10","moi_2.000000_iter_1","full",3958711,20307,59,20923,0.9971880659613,0.507470288624788,1.88451504707336
"fishash_refit10","moi_2.000000_iter_1","nonzero",260790,13517,59,20923,0.9971880659613,0.607520325203252,1.88451504707336
"fishash+_poisson","moi_2.000000_iter_1","full",3958613,19080,157,22150,0.992961850540189,0.537230172204705,0.220483064651489
"fishash+_poisson","moi_2.000000_iter_1","nonzero",260692,12290,157,22150,0.992961850540189,0.6431475029036,0.220483064651489
"fishash_poisson_rawd","moi_2.000000_iter_1","full",3958725,20536,45,20694,0.997830175032547,0.50191608052389,0.42432713508606
"fishash_poisson_rawd","moi_2.000000_iter_1","nonzero",260804,13746,45,20694,0.997830175032547,0.600871080139373,0.42432713508606
"fishash+_contingency","moi_2.000000_iter_1","full",3958590,18898,180,22332,0.992004264392324,0.541644433664807,0.432029008865356
"fishash+_contingency","moi_2.000000_iter_1","nonzero",260669,12108,180,22332,0.992004264392324,0.648432055749129,0.432029008865356
"fishash_refit0","moi_2.000000_iter_2","full",3958644,20074,80,21202,0.996240954797481,0.5136641147398,0.17727780342102
"fishash_refit0","moi_2.000000_iter_2","nonzero",251831,13370,80,21202,0.996240954797481,0.61327085502719,0.17727780342102
"fishash_refit10","moi_2.000000_iter_2","full",3958655,20110,69,21166,0.996750647515894,0.512791937203217,1.34895801544189
"fishash_refit10","moi_2.000000_iter_2","nonzero",251842,13406,69,21166,0.996750647515894,0.612229549924795,1.34895801544189
"fishash+_poisson","moi_2.000000_iter_2","full",3958560,18925,164,22351,0.992715967133022,0.541501114449075,0.486385107040405
"fishash+_poisson","moi_2.000000_iter_2","nonzero",251747,12221,164,22351,0.992715967133022,0.64650584287863,0.486385107040405
"fishash_poisson_rawd","moi_2.000000_iter_2","full",3958666,20341,58,20935,0.997237174296194,0.50719546467681,0.170861005783081
"fishash_poisson_rawd","moi_2.000000_iter_2","nonzero",251853,13637,58,20935,0.997237174296194,0.605547842184427,0.170861005783081
"fishash+_contingency","moi_2.000000_iter_2","full",3958533,18736,191,22540,0.991597378030003,0.546080046516135,0.639945030212402
"fishash+_contingency","moi_2.000000_iter_2","nonzero",251720,12032,191,22540,0.991597378030003,0.651972694666204,0.639945030212402
"fishash_refit0","moi_2.000000_iter_3","full",3958468,20260,75,21197,0.996474238435502,0.511300865957498,0.174118995666504
"fishash_refit0","moi_2.000000_iter_3","nonzero",254765,13617,75,21197,0.996474238435502,0.608864250014362,0.174118995666504
"fishash_refit10","moi_2.000000_iter_3","full",3958467,20277,76,21180,0.996424538953707,0.510890802518272,1.43964982032776
"fishash_refit10","moi_2.000000_iter_3","nonzero",254764,13634,76,21180,0.996424538953707,0.608375940713506,1.43964982032776
"fishash+_poisson","moi_2.000000_iter_3","full",3958380,19056,163,22401,0.992776103527743,0.540343006006223,0.440371990203857
"fishash+_poisson","moi_2.000000_iter_3","nonzero",254677,12413,163,22401,0.992776103527743,0.643448038145574,0.440371990203857
"fishash_poisson_rawd","moi_2.000000_iter_3","full",3958483,20509,60,20948,0.997143945163747,0.505294642641773,0.175068855285645
"fishash_poisson_rawd","moi_2.000000_iter_3","nonzero",254780,13866,60,20948,0.997143945163747,0.601711954960648,0.175068855285645
"fishash+_contingency","moi_2.000000_iter_3","full",3958358,18868,185,22589,0.991876701501712,0.544877825216489,0.653784036636353
"fishash+_contingency","moi_2.000000_iter_3","nonzero",254655,12225,185,22589,0.991876701501712,0.64884816453151,0.653784036636353
"fishash_refit0","moi_2.000000_iter_4","full",3958634,20073,56,21237,0.997370027708637,0.514088598402324,0.176070213317871
"fishash_refit0","moi_2.000000_iter_4","nonzero",255328,13465,56,21237,0.997370027708637,0.611982018327474,0.176070213317871
"fishash_refit10","moi_2.000000_iter_4","full",3958630,20084,60,21226,0.997181245889317,0.513822319051077,1.42509508132935
"fishash_refit10","moi_2.000000_iter_4","nonzero",255324,13476,60,21226,0.997181245889317,0.611665033715636,1.42509508132935
"fishash+_poisson","moi_2.000000_iter_4","full",3958537,18951,153,22359,0.993203624733475,0.541249092229484,0.44408106803894
"fishash+_poisson","moi_2.000000_iter_4","nonzero",255231,12343,153,22359,0.993203624733475,0.644314448734943,0.44408106803894
"fishash_poisson_rawd","moi_2.000000_iter_4","full",3958640,20302,50,21008,0.997625605470605,0.508545146453643,0.22146201133728
"fishash_poisson_rawd","moi_2.000000_iter_4","nonzero",255334,13694,50,21008,0.997625605470605,0.605382975044666,0.22146201133728
"fishash+_contingency","moi_2.000000_iter_4","full",3958512,18751,178,22559,0.992171350661917,0.546090534979424,0.647665977478027
"fishash+_contingency","moi_2.000000_iter_4","nonzero",255206,12143,178,22559,0.992171350661917,0.650077805313815,0.647665977478027
"fishash_refit0","moi_2.000000_iter_5","full",3958659,20499,60,20782,0.997121197581806,0.503427727041496,0.183695077896118
"fishash_refit0","moi_2.000000_iter_5","nonzero",253104,13911,60,20782,0.997121197581806,0.599025740062837,0.183695077896118
"fishash_refit10","moi_2.000000_iter_5","full",3958659,20494,60,20787,0.997121888041445,0.503548848138369,1.62102198600769
"fishash_refit10","moi_2.000000_iter_5","nonzero",253104,13906,60,20787,0.997121888041445,0.599169861355317,1.62102198600769
"fishash+_poisson","moi_2.000000_iter_5","full",3958562,19320,157,21961,0.992901709015282,0.531988081684068,0.168933868408203
"fishash+_poisson","moi_2.000000_iter_5","nonzero",253007,12732,157,21961,0.992901709015282,0.633009540829562,0.168933868408203
"fishash_poisson_rawd","moi_2.000000_iter_5","full",3958663,20744,56,20537,0.997280629340067,0.497492793294736,0.175420999526978
