"guide","pi","ambient_rate_per_depth","signal_mean","signal_theta","disp_raw_all_cells","disp_soup_only","disp_depthmix_prediction"
"6902_PTCD3_P1P2_ENSG00000132300",0.0014255848807879,6.3255933545071e-06,152.500098899208,0.0464573378437992,2664.054100474,1.00168078497774,1.01231908692133
"11010_non-targeting_non-targeting_non-targeting",0.000400918258409726,1.03368241150351e-05,980.887585521925,1.73409738627267,1471.28312871194,1.00346328166497,1.02012848377477
"2576_EIF5A_P1P2_ENSG00000132507",0.000768834136039486,1.93981395737234e-05,765.11095086633,0.88367283476613,1812.42462910704,1.00677468252216,1.03777700847509
"9610_UQCRC1_P1_ENSG00000010256",0.000696500882840461,2.89189726773407e-05,1244.53926751644,0.549668012648462,3216.27985571474,1.00630167118844,1.05631006256289
"7331_RNASEH2C_P1P2_ENSG00000172922",0.022017216241584,3.87821325577523e-05,59.2377920595902,0.0159236091773056,3049.51259955925,1.00004297097459,1.07550581898857
"4215_IST1_P1P2_ENSG00000182149",0.00240207468345095,6.57089498977143e-05,904.089090252892,0.275892101584269,3732.12149549024,0.996740112639083,1.1279250501208
