"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","corr_high_unif_0.000000_sum_1e+06_iter_18","nonzero",223617,2037,45,18474,0.997570063178357,0.900687436009946,0.205087184906006
"fishash_refit10","corr_high_unif_0.000000_sum_1e+06_iter_18","full",379382,2105,50,18463,0.997299195160158,0.89765655387009,1.84544086456299
"fishash_refit10","corr_high_unif_0.000000_sum_1e+06_iter_18","nonzero",223612,2048,50,18463,0.997299195160158,0.900151138413534,1.84544086456299
"fishash+_poisson","corr_high_unif_0.000000_sum_1e+06_iter_18","full",379201,1600,231,18968,0.987968123339757,0.922209257098405,0.203271150588989
"fishash+_poisson","corr_high_unif_0.000000_sum_1e+06_iter_18","nonzero",223431,1543,231,18968,0.987968123339757,0.924772073521525,0.203271150588989
"fishash_poisson_rawd","corr_high_unif_0.000000_sum_1e+06_iter_18","full",379397,2215,35,18353,0.998096584729171,0.892308440295605,0.199342966079712
"fishash_poisson_rawd","corr_high_unif_0.000000_sum_1e+06_iter_18","nonzero",223627,2158,35,18353,0.998096584729171,0.894788162449417,0.199342966079712
"fishash+_contingency","corr_high_unif_0.000000_sum_1e+06_iter_18","full",379099,1509,333,19059,0.98282797029703,0.926633605600933,0.538623809814453
"fishash+_contingency","corr_high_unif_0.000000_sum_1e+06_iter_18","nonzero",223329,1452,333,19059,0.98282797029703,0.929208717273658,0.538623809814453
"fishash_refit0","corr_high_unif_0.000000_sum_1e+06_iter_19","full",379359,2305,82,18254,0.995527923211169,0.887883651928596,0.560472965240479
"fishash_refit0","corr_high_unif_0.000000_sum_1e+06_iter_19","nonzero",225037,2252,82,18254,0.995527923211169,0.890178484346045,0.560472965240479
"fishash_refit10","corr_high_unif_0.000000_sum_1e+06_iter_19","full",379362,2326,79,18233,0.995685889034513,0.886862201468943,1.11625599861145
"fishash_refit10","corr_high_unif_0.000000_sum_1e+06_iter_19","nonzero",225040,2273,79,18233,0.995685889034513,0.88915439383595,1.11625599861145
"fishash+_poisson","corr_high_unif_0.000000_sum_1e+06_iter_19","full",379207,1881,234,18678,0.9876269035533,0.908507223113965,0.370863914489746
